pair_i,pair_j,a,b,c,d,e,f,g,jab_seed,jde_seed,entry_jab,entry_jde,twoJ,val
5,118,4,5,3,2,3,3,17,0,2,0,2,3,-0.592927061281571
5,118,4,5,3,2,3,3,17,0,2,0,3,3,-0.233853586673371
5,119,4,5,3,2,5,3,17,0,2,0,1,3,0.484122918275927
5,119,4,5,3,2,5,3,17,0,2,0,2,3,0.279508497187474
5,124,4,5,5,2,3,3,17,0,2,0,1,1,-0.484122918275927
5,124,4,5,5,2,3,3,17,0,2,0,2,1,-0.279508497187474
5,124,4,5,5,2,3,3,17,0,2,1,1,1,0.838525491562421
5,124,4,5,5,2,3,3,17,0,2,1,2,1,0.484122918275927
5,125,4,5,5,2,5,3,17,0,2,0,1,1,0.382732772309871
5,125,4,5,5,2,5,3,17,0,2,0,2,1,0.0988211768802618
5,125,4,5,5,2,5,3,17,0,2,1,1,1,-0.662912607362388
5,125,4,5,5,2,5,3,17,0,2,1,2,1,-0.171163299220364
5,128,4,5,2,2,3,2,17,0,3,0,0,3,0.4375
5,128,4,5,2,2,3,2,17,0,3,0,1,3,0.45466333698683
5,128,4,5,2,2,3,2,17,0,3,0,2,3,0.195655948031232
5,128,4,5,2,2,3,2,17,0,3,0,3,3,0.694509719154455
6,0,2,3,2,3,2,2,16,0,0,0,0,3,0.0662912607362388
6,0,2,3,2,3,2,2,16,0,0,0,1,3,-0.114819831692961
6,0,2,3,2,3,2,2,16,0,0,0,2,3,0.148231765320393
6,0,2,3,2,3,2,2,16,0,0,0,3,3,-0.175390190005029
6,0,2,3,2,3,2,2,16,0,0,1,0,3,0.0382732772309871
6,0,2,3,2,3,2,2,16,0,0,1,1,3,-0.0662912607362388
6,0,2,3,2,3,2,2,16,0,0,1,2,3,0.0855816496101822
6,0,2,3,2,3,2,2,16,0,0,1,3,3,-0.101261573412623
6,0,2,3,2,3,2,2,16,0,0,2,0,3,-0.0494105884401309
6,0,2,3,2,3,2,2,16,0,0,2,1,3,0.0855816496101822
6,0,2,3,2,3,2,2,16,0,0,2,2,3,-0.110485434560398
6,0,2,3,2,3,2,2,16,0,0,2,3,3,0.130728129145949
6,0,2,3,2,3,2,2,16,0,0,3,0,3,0.0584633966683428
6,0,2,3,2,3,2,2,16,0,0,3,1,3,-0.101261573412623
6,0,2,3,2,3,2,2,16,0,0,3,2,3,0.130728129145949
6,0,2,3,2,3,2,2,16,0,0,3,3,3,-0.154679608384557
6,6,2,3,3,3,3,2,16,0,0,0,0,3,0.09375
6,6,2,3,3,3,3,2,16,0,0,0,2,3,0.209631372890605
6,6,2,3,3,3,3,2,16,0,0,1,0,3,-0.0541265877365274
6,6,2,3,3,3,3,2,16,0,0,1,2,3,-0.121030729568982
6,6,2,3,3,3,3,2,16,0,0,2,0,3,-0.0698771242968684
6,6,2,3,3,3,3,2,16,0,0,2,2,3,-0.15625
6,6,2,3,3,3,3,2,16,0,0,3,0,3,-0.0826797284707684
6,6,2,3,3,3,3,2,16,0,0,3,2,3,-0.184877493221863
6,17,2,3,2,3,4,2,16,0,1,0,1,3,0.162379763209582
6,17,2,3,2,3,4,2,16,0,1,0,2,3,-0.28125
6,17,2,3,2,3,4,2,16,0,1,1,1,3,0.0937499999999999
6,17,2,3,2,3,4,2,16,0,1,1,2,3,-0.162379763209582
6,17,2,3,2,3,4,2,16,0,1,2,1,3,-0.121030729568982
6,17,2,3,2,3,4,2,16,0,1,2,2,3,0.209631372890605
6,17,2,3,2,3,4,2,16,0,1,3,1,3,0.14320549046737
6,17,2,3,2,3,4,2,16,0,1,3,2,3,-0.248039185412305
6,19,2,3,4,3,4,2,16,0,1,0,1,1,0.153093108923949
6,19,2,3,4,3,4,2,16,0,1,0,2,1,-0.592927061281571
6,37,2,3,3,3,3,2,16,0,1,0,0,3,0.28125
6,37,2,3,3,3,3,2,16,0,1,0,2,3,0.125778823734363
6,37,2,3,3,3,3,2,16,0,1,1,0,3,-0.162379763209582
6,37,2,3,3,3,3,2,16,0,1,1,2,3,-0.072618437741389
6,37,2,3,3,3,3,2,16,0,1,2,0,3,-0.209631372890605
6,37,2,3,3,3,3,2,16,0,1,2,2,3,-0.09375
6,37,2,3,3,3,3,2,16,0,1,3,0,3,-0.248039185412305
6,37,2,3,3,3,3,2,16,0,1,3,2,3,-0.110926495933118
6,38,2,3,3,3,5,2,16,0,1,0,1,3,0.162379763209582
6,38,2,3,3,3,5,2,16,0,1,0,2,3,-0.28125
6,38,2,3,3,3,5,2,16,0,1,1,1,3,-0.0937499999999999
6,38,2,3,3,3,5,2,16,0,1,1,2,3,0.162379763209582
6,38,2,3,3,3,5,2,16,0,1,2,1,3,-0.121030729568982
6,38,2,3,3,3,5,2,16,0,1,2,2,3,0.209631372890605
6,38,2,3,3,3,5,2,16,0,1,3,1,3,-0.14320549046737
6,38,2,3,3,3,5,2,16,0,1,3,2,3,0.248039185412305
6,39,2,3,3,3,4,3,16,0,1,0,1,3,0.487139289628747
6,39,2,3,3,3,4,3,16,0,1,0,2,3,-0.28125
6,39,2,3,3,3,4,3,16,0,1,1,1,3,-0.28125
6,39,2,3,3,3,4,3,16,0,1,1,2,3,0.162379763209582
6,39,2,3,3,3,4,3,16,0,1,2,1,3,-0.363092188706945
6,39,2,3,3,3,4,3,16,0,1,2,2,3,0.209631372890605
6,39,2,3,3,3,4,3,16,0,1,3,1,3,-0.42961647140211
6,39,2,3,3,3,4,3,16,0,1,3,2,3,0.248039185412305
6,40,2,3,3,3,5,4,16,0,1,0,1,3,0.256744948830546
6,40,2,3,3,3,5,4,16,0,1,0,2,3,0.198873782208716
6,40,2,3,3,3,5,4,16,0,1,1,1,3,-0.148231765320393
6,40,2,3,3,3,5,4,16,0,1,1,2,3,-0.114819831692961
6,40,2,3,3,3,5,4,16,0,1,2,1,3,-0.191366386154936
6,40,2,3,3,3,5,4,16,0,1,2,2,3,-0.148231765320393
6,40,2,3,3,3,5,4,16,0,1,3,1,3,-0.22642776165921
6,40,2,3,3,3,5,4,16,0,1,3,2,3,-0.175390190005028
6,53,2,3,5,3,3,2,16,0,1,0,2,1,1.06066017177982
6,54,2,3,5,3,5,2,16,0,1,0,1,1,0.153093108923949
6,54,2,3,5,3,5,2,16,0,1,0,2,1,-0.592927061281571
6,55,2,3,5,3,4,3,16,0,1,0,1,1,-0.459279326771846
6,55,2,3,5,3,4,3,16,0,1,0,2,1,-0.592927061281571
6,56,2,3,5,3,5,4,16,0,1,0,1,1,0.612372435695794
6,70,2,3,2,3,2,2,16,0,2,0,0,3,0.331456303681194
6,70,2,3,2,3,2,2,16,0,2,0,1,3,-0.114819831692961
6,70,2,3,2,3,2,2,16,0,2,0,2,3,-0.444695295961178
6,70,2,3,2,3,2,2,16,0,2,0,3,3,-0.175390190005029
6,70,2,3,2,3,2,2,16,0,2,1,0,3,0.191366386154936
6,70,2,3,2,3,2,2,16,0,2,1,1,3,-0.0662912607362388
6,70,2,3,2,3,2,2,16,0,2,1,2,3,-0.256744948830547
6,70,2,3,2,3,2,2,16,0,2,1,3,3,-0.101261573412623
6,70,2,3,2,3,2,2,16,0,2,2,0,3,-0.247052942200655
6,70,2,3,2,3,2,2,16,0,2,2,1,3,0.0855816496101822
6,70,2,3,2,3,2,2,16,0,2,2,2,3,0.331456303681194
6,70,2,3,2,3,2,2,16,0,2,2,3,3,0.130728129145949
6,70,2,3,2,3,2,2,16,0,2,3,0,3,0.292316983341714
6,70,2,3,2,3,2,2,16,0,2,3,1,3,-0.101261573412623
6,70,2,3,2,3,2,2,16,0,2,3,2,3,-0.392184387437848
6,70,2,3,2,3,2,2,16,0,2,3,3,3,-0.154679608384557
6,71,2,3,2,3,4,2,16,0,2,0,1,3,0.363092188706945
6,71,2,3,2,3,4,2,16,0,2,0,2,3,0.209631372890605
6,71,2,3,2,3,4,2,16,0,2,1,1,3,0.209631372890605
6,71,2,3,2,3,4,2,16,0,2,1,2,3,0.121030729568982
6,71,2,3,2,3,4,2,16,0,2,2,1,3,-0.270632938682637
6,71,2,3,2,3,4,2,16,0,2,2,2,3,-0.15625
6,71,2,3,2,3,4,2,16,0,2,3,1,3,0.320217211436237
6,71,2,3,2,3,4,2,16,0,2,3,2,3,0.184877493221863
6,76,2,3,4,3,2,2,16,0,2,0,1,1,-0.968245836551854
6,76,2,3,4,3,2,2,16,0,2,0,2,1,-0.559016994374947
6,77,2,3,4,3,4,2,16,0,2,0,1,1,0.765465544619743
6,77,2,3,4,3,4,2,16,0,2,0,2,1,0.197642353760524
6,96,2,3,3,3,3,2,16,0,2,0,0,3,0.46875
6,96,2,3,3,3,3,2,16,0,2,0,2,3,-0.628894118671816
6,96,2,3,3,3,3,2,16,0,2,1,0,3,-0.270632938682637
6,96,2,3,3,3,3,2,16,0,2,1,2,3,0.363092188706945
6,96,2,3,3,3,3,2,16,0,2,2,0,3,-0.349385621484342
6,96,2,3,3,3,3,2,16,0,2,2,2,3,0.46875
6,96,2,3,3,3,3,2,16,0,2,3,0,3,-0.413398642353842
6,96,2,3,3,3,3,2,16,0,2,3,2,3,0.554632479665589
6,97,2,3,3,3,5,2,16,0,2,0,1,3,0.363092188706945
6,97,2,3,3,3,5,2,16,0,2,0,2,3,0.209631372890605
6,97,2,3,3,3,5,2,16,0,2,1,1,3,-0.209631372890605
6,97,2,3,3,3,5,2,16,0,2,1,2,3,-0.121030729568982
6,97,2,3,3,3,5,2,16,0,2,2,1,3,-0.270632938682637
6,97,2,3,3,3,5,2,16,0,2,2,2,3,-0.15625
6,97,2,3,3,3,5,2,16,0,2,3,1,3,-0.320217211436237
6,97,2,3,3,3,5,2,16,0,2,3,2,3,-0.184877493221863
6,98,2,3,3,3,4,3,16,0,2,0,1,3,0.363092188706945
6,98,2,3,3,3,4,3,16,0,2,0,2,3,-0.209631372890605
6,98,2,3,3,3,4,3,16,0,2,1,1,3,-0.209631372890605
6,98,2,3,3,3,4,3,16,0,2,1,2,3,0.121030729568982
6,98,2,3,3,3,4,3,16,0,2,2,1,3,-0.270632938682637
6,98,2,3,3,3,4,3,16,0,2,2,2,3,0.15625
6,98,2,3,3,3,4,3,16,0,2,3,1,3,-0.320217211436237
6,98,2,3,3,3,4,3,16,0,2,3,2,3,0.184877493221863
6,111,2,3,5,3,3,2,16,0,2,0,2,1,-0.790569415042095
6,112,2,3,5,3,5,2,16,0,2,0,1,1,0.765465544619743
6,112,2,3,5,3,5,2,16,0,2,0,2,1,0.197642353760524
6,113,2,3,5,3,4,3,16,0,2,0,1,1,0.765465544619743
6,113,2,3,5,3,4,3,16,0,2,0,2,1,0.988211768802618
6,131,2,3,3,3,3,2,16,0,3,0,0,3,0.65625
6,131,2,3,3,3,3,2,16,0,3,0,2,3,0.293483922046847
6,131,2,3,3,3,3,2,16,0,3,1,0,3,-0.378886114155692
6,131,2,3,3,3,3,2,16,0,3,1,2,3,-0.169443021396574
6,131,2,3,3,3,3,2,16,0,3,2,0,3,-0.489139870078079
6,131,2,3,3,3,3,2,16,0,3,2,2,3,-0.21875
6,131,2,3,3,3,3,2,16,0,3,3,0,3,-0.578758099295379
6,131,2,3,3,3,3,2,16,0,3,3,2,3,-0.258828490510608
7,0,4,5,2,3,2,2,16,0,0,0,0,3,0.0883883476483184
7,0,4,5,2,3,2,2,16,0,0,0,1,3,-0.153093108923949
7,0,4,5,2,3,2,2,16,0,0,0,2,3,0.197642353760524
7,0,4,5,2,3,2,2,16,0,0,0,3,3,-0.233853586673371
7,6,4,5,3,3,3,2,16,0,0,0,0,3,0.125
7,6,4,5,3,3,3,2,16,0,0,0,2,3,0.279508497187474
7,17,4,5,2,3,4,2,16,0,1,0,1,3,0.21650635094611
7,17,4,5,2,3,4,2,16,0,1,0,2,3,-0.375
7,19,4,5,4,3,4,2,16,0,1,0,1,1,0.0765465544619743
7,19,4,5,4,3,4,2,16,0,1,0,2,1,-0.296463530640785
7,19,4,5,4,3,4,2,16,0,1,1,1,1,0.132582521472478
7,19,4,5,4,3,4,2,16,0,1,1,2,1,-0.513489897661093
7,37,4,5,3,3,3,2,16,0,1,0,0,3,0.375
7,37,4,5,3,3,3,2,16,0,1,0,2,3,0.167705098312484
7,38,4,5,3,3,5,2,16,0,1,0,1,3,0.21650635094611
7,38,4,5,3,3,5,2,16,0,1,0,2,3,-0.375
7,39,4,5,3,3,4,3,16,0,1,0,1,3,0.649519052838329
7,39,4,5,3,3,4,3,16,0,1,0,2,3,-0.375
7,40,4,5,3,3,5,4,16,0,1,0,1,3,0.342326598440729
7,40,4,5,3,3,5,4,16,0,1,0,2,3,0.265165042944955
7,53,4,5,5,3,3,2,16,0,1,0,2,1,0.53033008588991
7,53,4,5,5,3,3,2,16,0,1,1,2,1,-0.918558653543692
7,54,4,5,5,3,5,2,16,0,1,0,1,1,0.0765465544619743
7,54,4,5,5,3,5,2,16,0,1,0,2,1,-0.296463530640785
7,54,4,5,5,3,5,2,16,0,1,1,1,1,-0.132582521472478
7,54,4,5,5,3,5,2,16,0,1,1,2,1,0.513489897661093
7,55,4,5,5,3,4,3,16,0,1,0,1,1,-0.229639663385923
7,55,4,5,5,3,4,3,16,0,1,0,2,1,-0.296463530640785
7,55,4,5,5,3,4,3,16,0,1,1,1,1,0.397747564417433
7,55,4,5,5,3,4,3,16,0,1,1,2,1,0.513489897661093
7,56,4,5,5,3,5,4,16,0,1,0,1,1,0.306186217847897
7,56,4,5,5,3,5,4,16,0,1,1,1,1,-0.53033008588991
7,70,4,5,2,3,2,2,16,0,2,0,0,3,0.441941738241592
7,70,4,5,2,3,2,2,16,0,2,0,1,3,-0.153093108923949
7,70,4,5,2,3,2,2,16,0,2,0,2,3,-0.592927061281571
7,70,4,5,2,3,2,2,16,0,2,0,3,3,-0.233853586673371
7,71,4,5,2,3,4,2,16,0,2,0,1,3,0.484122918275927
7,71,4,5,2,3,4,2,16,0,2,0,2,3,0.279508497187474
7,76,4,5,4,3,2,2,16,0,2,0,1,1,-0.484122918275927
7,76,4,5,4,3,2,2,16,0,2,0,2,1,-0.279508497187474
7,76,4,5,4,3,2,2,16,0,2,1,1,1,-0.838525491562421
7,76,4,5,4,3,2,2,16,0,2,1,2,1,-0.484122918275927
7,77,4,5,4,3,4,2,16,0,2,0,1,1,0.382732772309871
7,77,4,5,4,3,4,2,16,0,2,0,2,1,0.0988211768802618
7,77,4,5,4,3,4,2,16,0,2,1,1,1,0.662912607362388
7,77,4,5,4,3,4,2,16,0,2,1,2,1,0.171163299220364
7,96,4,5,3,3,3,2,16,0,2,0,0,3,0.625
7,96,4,5,3,3,3,2,16,0,2,0,2,3,-0.838525491562421
7,97,4,5,3,3,5,2,16,0,2,0,1,3,0.484122918275927
7,97,4,5,3,3,5,2,16,0,2,0,2,3,0.279508497187474
7,98,4,5,3,3,4,3,16,0,2,0,1,3,0.484122918275927
7,98,4,5,3,3,4,3,16,0,2,0,2,3,-0.279508497187474
7,111,4,5,5,3,3,2,16,0,2,0,2,1,-0.395284707521047
7,111,4,5,5,3,3,2,16,0,2,1,2,1,0.684653196881458
7,112,4,5,5,3,5,2,16,0,2,0,1,1,0.382732772309871
7,112,4,5,5,3,5,2,16,0,2,0,2,1,0.0988211768802618
7,112,4,5,5,3,5,2,16,0,2,1,1,1,-0.662912607362388
7,112,4,5,5,3,5,2,16,0,2,1,2,1,-0.171163299220364
7,113,4,5,5,3,4,3,16,0,2,0,1,1,0.382732772309871
7,113,4,5,5,3,4,3,16,0,2,0,2,1,0.494105884401309
7,113,4,5,5,3,4,3,16,0,2,1,1,1,-0.662912607362388
7,113,4,5,5,3,4,3,16,0,2,1,2,1,-0.855816496101822
7,131,4,5,3,3,3,2,16,0,3,0,0,3,0.875
7,131,4,5,3,3,3,2,16,0,3,0,2,3,0.391311896062463
8,9,2,3,4,4,5,4,19,0,0,0,0,1,-0.25
8,9,2,3,4,4,5,4,19,0,0,0,1,1,-0.433012701892219
8,15,2,3,5,4,5,5,19,0,0,0,0,1,0.353553390593274
8,15,2,3,5,4,5,5,19,0,0,0,1,1,-0.612372435695795
8,29,2,3,2,4,3,2,19,0,1,0,1,3,-0.229639663385923
8,29,2,3,2,4,3,2,19,0,1,0,2,3,0.397747564417433
8,29,2,3,2,4,3,2,19,0,1,1,1,3,-0.132582521472478
8,29,2,3,2,4,3,2,19,0,1,1,2,3,0.229639663385923
8,29,2,3,2,4,3,2,19,0,1,2,1,3,0.171163299220364
8,29,2,3,2,4,3,2,19,0,1,2,2,3,-0.296463530640786
8,29,2,3,2,4,3,2,19,0,1,3,1,3,-0.202523146825246
8,29,2,3,2,4,3,2,19,0,1,3,2,3,0.350780380010057
8,30,2,3,2,4,5,2,19,0,1,0,0,3,0.28125
8,30,2,3,2,4,5,2,19,0,1,0,1,3,-0.363092188706945
8,30,2,3,2,4,5,2,19,0,1,1,0,3,0.162379763209582
8,30,2,3,2,4,5,2,19,0,1,1,1,3,-0.209631372890605
8,30,2,3,2,4,5,2,19,0,1,2,0,3,-0.209631372890605
8,30,2,3,2,4,5,2,19,0,1,2,1,3,0.270632938682637
8,30,2,3,2,4,5,2,19,0,1,3,0,3,0.248039185412305
8,30,2,3,2,4,5,2,19,0,1,3,1,3,-0.320217211436237
8,31,2,3,2,4,4,3,19,0,1,0,0,3,0.5625
8,31,2,3,2,4,4,3,19,0,1,1,0,3,0.324759526419164
8,31,2,3,2,4,4,3,19,0,1,2,0,3,-0.419262745781211
8,31,2,3,2,4,4,3,19,0,1,3,0,3,0.496078370824611
8,32,2,3,2,4,5,4,19,0,1,-1,-1,1,0.0
8,49,2,3,4,4,3,2,19,0,1,0,1,1,0.684653196881457
8,49,2,3,4,4,3,2,19,0,1,0,2,1,0.53033008588991
8,50,2,3,4,4,5,2,19,0,1,0,1,1,-0.866025403784439
8,51,2,3,4,4,4,3,19,0,1,-1,-1,1,0.0
8,52,2,3,4,4,5,4,19,0,1,0,0,1,0.75
8,52,2,3,4,4,5,4,19,0,1,0,1,1,1.29903810567666
8,63,2,3,3,4,5,3,19,0,1,0,0,3,0.28125
8,63,2,3,3,4,5,3,19,0,1,0,1,3,-0.363092188706945
8,63,2,3,3,4,5,3,19,0,1,1,0,3,-0.162379763209582
8,63,2,3,3,4,5,3,19,0,1,1,1,3,0.209631372890605
8,63,2,3,3,4,5,3,19,0,1,2,0,3,-0.209631372890605
8,63,2,3,3,4,5,3,19,0,1,2,1,3,0.270632938682637
8,63,2,3,3,4,5,3,19,0,1,3,0,3,-0.248039185412305
8,63,2,3,3,4,5,3,19,0,1,3,1,3,0.320217211436237
8,65,2,3,5,4,5,3,19,0,1,0,1,1,-0.866025403784439
8,87,2,3,2,4,3,2,19,0,2,0,1,3,-0.513489897661093
8,87,2,3,2,4,3,2,19,0,2,0,2,3,-0.296463530640786
8,87,2,3,2,4,3,2,19,0,2,1,1,3,-0.296463530640785
8,87,2,3,2,4,3,2,19,0,2,1,2,3,-0.171163299220364
8,87,2,3,2,4,3,2,19,0,2,2,1,3,0.382732772309872
8,87,2,3,2,4,3,2,19,0,2,2,2,3,0.220970869120796
8,87,2,3,2,4,3,2,19,0,2,3,1,3,-0.45285552331842
8,87,2,3,2,4,3,2,19,0,2,3,2,3,-0.261456258291899
8,120,2,3,3,4,3,3,19,0,2,0,1,3,-0.726184377413891
8,120,2,3,3,4,3,3,19,0,2,0,2,3,-0.419262745781211
8,120,2,3,3,4,3,3,19,0,2,1,1,3,0.41926274578121
8,120,2,3,3,4,3,3,19,0,2,1,2,3,0.242061459137964
8,120,2,3,3,4,3,3,19,0,2,2,1,3,0.541265877365274
8,120,2,3,3,4,3,3,19,0,2,2,2,3,0.3125
8,120,2,3,3,4,3,3,19,0,2,3,1,3,0.640434422872475
8,120,2,3,3,4,3,3,19,0,2,3,2,3,0.369754986443726
9,9,4,5,4,4,5,4,19,0,0,0,0,1,-0.125
9,9,4,5,4,4,5,4,19,0,0,0,1,1,-0.21650635094611
9,9,4,5,4,4,5,4,19,0,0,1,0,1,-0.21650635094611
9,9,4,5,4,4,5,4,19,0,0,1,1,1,-0.375
9,15,4,5,5,4,5,5,19,0,0,0,0,1,0.176776695296637
9,15,4,5,5,4,5,5,19,0,0,0,1,1,-0.306186217847897
9,15,4,5,5,4,5,5,19,0,0,1,0,1,-0.306186217847897
9,15,4,5,5,4,5,5,19,0,0,1,1,1,0.530330085889911
9,29,4,5,2,4,3,2,19,0,1,0,1,3,-0.306186217847897
9,29,4,5,2,4,3,2,19,0,1,0,2,3,0.53033008588991
9,30,4,5,2,4,5,2,19,0,1,0,0,3,0.375
9,30,4,5,2,4,5,2,19,0,1,0,1,3,-0.484122918275927
9,31,4,5,2,4,4,3,19,0,1,0,0,3,0.75
9,32,4,5,2,4,5,4,19,0,1,-1,-1,1,0.0
9,49,4,5,4,4,3,2,19,0,1,0,1,1,0.342326598440729
9,49,4,5,4,4,3,2,19,0,1,0,2,1,0.265165042944955
9,49,4,5,4,4,3,2,19,0,1,1,1,1,0.592927061281571
9,49,4,5,4,4,3,2,19,0,1,1,2,1,0.459279326771846
9,50,4,5,4,4,5,2,19,0,1,0,1,1,-0.433012701892219
9,50,4,5,4,4,5,2,19,0,1,1,1,1,-0.75
9,51,4,5,4,4,4,3,19,0,1,-1,-1,1,0.0
9,52,4,5,4,4,5,4,19,0,1,0,0,1,0.375
9,52,4,5,4,4,5,4,19,0,1,0,1,1,0.649519052838329
9,52,4,5,4,4,5,4,19,0,1,1,0,1,0.649519052838329
9,52,4,5,4,4,5,4,19,0,1,1,1,1,1.125
9,63,4,5,3,4,5,3,19,0,1,0,0,3,0.375
9,63,4,5,3,4,5,3,19,0,1,0,1,3,-0.484122918275927
9,65,4,5,5,4,5,3,19,0,1,0,1,1,-0.433012701892219
9,65,4,5,5,4,5,3,19,0,1,1,1,1,0.75
9,87,4,5,2,4,3,2,19,0,2,0,1,3,-0.684653196881458
9,87,4,5,2,4,3,2,19,0,2,0,2,3,-0.395284707521047
9,120,4,5,3,4,3,3,19,0,2,0,1,3,-0.968245836551854
9,120,4,5,3,4,3,3,19,0,2,0,2,3,-0.559016994374947
10,3,2,3,4,5,4,4,18,0,0,0,0,1,0.353553390593274
10,3,2,3,4,5,4,4,18,0,0,0,1,1,-0.612372435695795
10,11,2,3,5,5,5,4,18,0,0,0,0,1,0.5
10,18,2,3,2,5,4,2,18,0,1,0,0,3,0.28125
10,18,2,3,2,5,4,2,18,0,1,0,1,3,-0.363092188706945
10,18,2,3,2,5,4,2,18,0,1,1,0,3,0.162379763209582
10,18,2,3,2,5,4,2,18,0,1,1,1,3,-0.209631372890605
10,18,2,3,2,5,4,2,18,0,1,2,0,3,-0.209631372890605
10,18,2,3,2,5,4,2,18,0,1,2,1,3,0.270632938682637
10,18,2,3,2,5,4,2,18,0,1,3,0,3,0.248039185412305
10,18,2,3,2,5,4,2,18,0,1,3,1,3,-0.320217211436237
10,20,2,3,4,5,4,2,18,0,1,0,1,1,-0.866025403784439
10,41,2,3,3,5,3,2,18,0,1,0,1,3,-0.229639663385923
10,41,2,3,3,5,3,2,18,0,1,0,2,3,0.397747564417433
10,41,2,3,3,5,3,2,18,0,1,1,1,3,0.132582521472478
10,41,2,3,3,5,3,2,18,0,1,1,2,3,-0.229639663385923
10,41,2,3,3,5,3,2,18,0,1,2,1,3,0.171163299220364
10,41,2,3,3,5,3,2,18,0,1,2,2,3,-0.296463530640786
10,41,2,3,3,5,3,2,18,0,1,3,1,3,0.202523146825246
10,41,2,3,3,5,3,2,18,0,1,3,2,3,-0.350780380010057
10,42,2,3,3,5,5,2,18,0,1,0,0,3,0.5625
10,42,2,3,3,5,5,2,18,0,1,1,0,3,-0.324759526419164
10,42,2,3,3,5,5,2,18,0,1,2,0,3,-0.419262745781211
10,42,2,3,3,5,5,2,18,0,1,3,0,3,-0.496078370824611
10,43,2,3,3,5,4,3,18,0,1,0,0,3,0.28125
10,43,2,3,3,5,4,3,18,0,1,0,1,3,-0.363092188706945
10,43,2,3,3,5,4,3,18,0,1,1,0,3,-0.162379763209582
10,43,2,3,3,5,4,3,18,0,1,1,1,3,0.209631372890605
10,43,2,3,3,5,4,3,18,0,1,2,0,3,-0.209631372890605
10,43,2,3,3,5,4,3,18,0,1,2,1,3,0.270632938682637
10,43,2,3,3,5,4,3,18,0,1,3,0,3,-0.248039185412305
10,43,2,3,3,5,4,3,18,0,1,3,1,3,0.320217211436237
10,44,2,3,3,5,5,4,18,0,1,-1,-1,1,0.0
10,57,2,3,5,5,3,2,18,0,1,0,1,1,0.684653196881457
10,57,2,3,5,5,3,2,18,0,1,0,2,1,0.53033008588991
10,58,2,3,5,5,5,2,18,0,1,-1,-1,1,0.0
10,59,2,3,5,5,4,3,18,0,1,0,1,1,-0.866025403784439
10,60,2,3,5,5,5,4,18,0,1,0,0,1,1.5
10,72,2,3,2,5,2,2,18,0,2,0,1,3,-0.726184377413891
10,72,2,3,2,5,2,2,18,0,2,0,2,3,-0.419262745781211
10,72,2,3,2,5,2,2,18,0,2,1,1,3,-0.41926274578121
10,72,2,3,2,5,2,2,18,0,2,1,2,3,-0.242061459137964
10,72,2,3,2,5,2,2,18,0,2,2,1,3,0.541265877365274
10,72,2,3,2,5,2,2,18,0,2,2,2,3,0.3125
10,72,2,3,2,5,2,2,18,0,2,3,1,3,-0.640434422872475
10,72,2,3,2,5,2,2,18,0,2,3,2,3,-0.369754986443726
10,99,2,3,3,5,3,2,18,0,2,0,1,3,-0.513489897661093
10,99,2,3,3,5,3,2,18,0,2,0,2,3,-0.296463530640786
10,99,2,3,3,5,3,2,18,0,2,1,1,3,0.296463530640785
10,99,2,3,3,5,3,2,18,0,2,1,2,3,0.171163299220364
10,99,2,3,3,5,3,2,18,0,2,2,1,3,0.382732772309872
10,99,2,3,3,5,3,2,18,0,2,2,2,3,0.220970869120796
10,99,2,3,3,5,3,2,18,0,2,3,1,3,0.45285552331842
10,99,2,3,3,5,3,2,18,0,2,3,2,3,0.261456258291899
11,3,4,5,4,5,4,4,18,0,0,0,0,1,0.176776695296637
11,3,4,5,4,5,4,4,18,0,0,0,1,1,-0.306186217847897
11,3,4,5,4,5,4,4,18,0,0,1,0,1,0.306186217847897
11,3,4,5,4,5,4,4,18,0,0,1,1,1,-0.530330085889911
11,11,4,5,5,5,5,4,18,0,0,0,0,1,0.25
11,11,4,5,5,5,5,4,18,0,0,1,0,1,-0.43301270189222
11,18,4,5,2,5,4,2,18,0,1,0,0,3,0.375
11,18,4,5,2,5,4,2,18,0,1,0,1,3,-0.484122918275927
11,20,4,5,4,5,4,2,18,0,1,0,1,1,-0.433012701892219
11,20,4,5,4,5,4,2,18,0,1,1,1,1,-0.75
11,41,4,5,3,5,3,2,18,0,1,0,1,3,-0.306186217847897
11,41,4,5,3,5,3,2,18,0,1,0,2,3,0.53033008588991
11,42,4,5,3,5,5,2,18,0,1,0,0,3,0.75
11,43,4,5,3,5,4,3,18,0,1,0,0,3,0.375
11,43,4,5,3,5,4,3,18,0,1,0,1,3,-0.484122918275927
11,44,4,5,3,5,5,4,18,0,1,-1,-1,1,0.0
11,57,4,5,5,5,3,2,18,0,1,0,1,1,0.342326598440729
11,57,4,5,5,5,3,2,18,0,1,0,2,1,0.265165042944955
11,57,4,5,5,5,3,2,18,0,1,1,1,1,-0.592927061281571
11,57,4,5,5,5,3,2,18,0,1,1,2,1,-0.459279326771846
11,58,4,5,5,5,5,2,18,0,1,-1,-1,1,0.0
11,59,4,5,5,5,4,3,18,0,1,0,1,1,-0.433012701892219
11,59,4,5,5,5,4,3,18,0,1,1,1,1,0.75
11,60,4,5,5,5,5,4,18,0,1,0,0,1,0.75
11,60,4,5,5,5,5,4,18,0,1,1,0,1,-1.29903810567666
11,72,4,5,2,5,2,2,18,0,2,0,1,3,-0.968245836551854
